SZ: 10	MS: 0.0	QS: 0.1	AS: 2.6333333333333333
SZ: 100	MS: 0.13333333333333333	QS: 0.1	AS: 0.1
SZ: 1000	MS: 1.2333333333333334	QS: 1.3	AS: 0.9666666666666667
SZ: 10000	MS: 8.333333333333334	QS: 8.1	AS: 10.133333333333333
SZ: 100000	MS: 146.03333333333333	QS: 147.86666666666667	AS: 140.63333333333333
SZ: 1000000	MS: 1841.7333333333333	QS: 1830.7333333333333	AS: 1705.3
SZ: 10000000	MS: 29694.266666666666	QS: 29034.366666666665	AS: 25474.666666666668
