SZ: 10	MS: 0.06666666666666667	QS: 0.03333333333333333	AS: 0.03333333333333333
SZ: 100	MS: 0.03333333333333333	QS: 0.03333333333333333	AS: 0.26666666666666666
SZ: 1000	MS: 1.2333333333333334	QS: 0.9666666666666667	AS: 0.7666666666666667
SZ: 10000	MS: 9.3	QS: 9.433333333333334	AS: 12.066666666666666
SZ: 100000	MS: 132.23333333333332	QS: 153.23333333333332	AS: 127.8
SZ: 1000000	MS: 1772.0333333333333	QS: 1834.8333333333333	AS: 1663.2333333333333
SZ: 10000000	MS: 28850.366666666665	QS: 28590.5	AS: 24708.666666666668
